YEAR_x,TEAM,RUNS SCORED_x,WICKETS LOST_x,WICKETS TAKEN_x,AGAINST_x,RESULT_x,VENUE_x,WINNER_x,YEAR_y,RUNS SCORED_y,WICKETS LOST_y,WICKETS TAKEN_y,AGAINST_y,RESULT_y,VENUE_y,WINNER_y
,,321,8,3,BAN,LOST,TAUNTON,,,290,7,7,BAN,WON,HAMILTON,
,,321,8,3,BAN,LOST,TAUNTON,,,393,6,10,WI,WON,WELLINGTON,
,,321,8,3,BAN,LOST,TAUNTON,,,299,6,5,SA,WON,AUCKLAND,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,AUS,LOST,MELBOURNE,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,236,6,10,AFG,WON,DUNEDIN,
,,321,8,3,BAN,LOST,TAUNTON,,,332,1,10,BAN,WON,MELBOURNE,
,,321,8,3,BAN,LOST,TAUNTON,,,312,1,6,ENG,WON,WELLINGTON,
,,321,8,3,BAN,LOST,TAUNTON,,,312,10,9,AUS,LOST,SYDNEY,
,,321,8,3,BAN,LOST,TAUNTON,,,363,9,10,SCO,WON,HOBART,
,,321,8,3,BAN,LOST,TAUNTON,,,133,10,1,SA,LOST,SYDNEY,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,NR,NR,NR,BAN,NR,BRISBANE,
,,321,8,3,BAN,LOST,TAUNTON,,,151,10,9,NZ,LOST,AUCKLAND,
,,321,8,3,BAN,LOST,TAUNTON,,,417,6,10,AFG,WON,PERTH,
,,321,8,3,BAN,LOST,TAUNTON,,,376,9,10,SL,WON,SYDNEY,
,,321,8,3,BAN,LOST,TAUNTON,,,133,3,10,SCO,WON,HOBART,
,,321,8,3,BAN,LOST,TAUNTON,,,216,4,10,PAK,WON,ADELAIDE,
,,321,8,3,BAN,LOST,TAUNTON,,,328,7,10,IND,WON,SYDNEY,
,,321,8,3,BAN,LOST,TAUNTON,,,186,3,10,NZ,WON,MELBOURNE,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,123,10,2,NZ,LOST,WELLINGTON,
,,321,8,3,BAN,LOST,TAUNTON,,,303,8,10,SCO,WON,CHRISTCHURCH,
,,321,8,3,BAN,LOST,TAUNTON,,,309,6,1,SL,LOST,WELLINGTON,
,,321,8,3,BAN,LOST,TAUNTON,,,260,10,7,BAN,LOST,ADELAIDE,
,,321,8,3,BAN,LOST,TAUNTON,,,101,1,7,AFG,WON,SYDNEY,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,177,10,7,IND,LOST,MELBOURNE,
,,321,8,3,BAN,LOST,TAUNTON,,,408,5,10,WI,WON,SYDNEY,
,,321,8,3,BAN,LOST,TAUNTON,,,411,4,10,IRE,WON,CANBERRA,
,,321,8,3,BAN,LOST,TAUNTON,,,202,10,10,PAK,LOST,AUCKLAND,
,,321,8,3,BAN,LOST,TAUNTON,,,341,6,10,UAE,WON,WELLINGTON,
,,321,8,3,BAN,LOST,TAUNTON,,,134,1,10,SL,WON,SYDNEY,
,,321,8,3,BAN,LOST,TAUNTON,,,281,5,6,NZ,LOST,AUCKLAND,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,286,6,7,UAE,WON,NELSON,
,,321,8,3,BAN,LOST,TAUNTON,,,289,10,2,WI,LOST,CANBERRA,
,,321,8,3,BAN,LOST,TAUNTON,,,215,10,7,PAK,LOST,BRISBANE,
,,321,8,3,BAN,LOST,TAUNTON,,,326,10,8,IRE,LOST,HOBART,
,,321,8,3,BAN,LOST,TAUNTON,,,287,10,4,IND,LOST,AUCKLAND,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,307,7,10,SA,WON,MELBOURNE,
,,321,8,3,BAN,LOST,TAUNTON,,,104,1,10,UAE,WON,PERTH,
,,321,8,3,BAN,LOST,TAUNTON,,,185,6,10,WI,WON,PERTH,
,,321,8,3,BAN,LOST,TAUNTON,,,260,2,10,IRE,WON,HAMILTON,
,,321,8,3,BAN,LOST,TAUNTON,,,288,4,7,ZIM,WON,AUCKLAND,
,,321,8,3,BAN,LOST,TAUNTON,,,302,6,10,BAN,WON,MELBOURNE,
,,321,8,3,BAN,LOST,TAUNTON,,,233,10,7,AUS,LOST,SYDNEY,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,160,10,6,WI,LOST,CHRISTCHURCH,
,,321,8,3,BAN,LOST,TAUNTON,,,235,7,10,ZIM,WON,BRISBANE,
,,321,8,3,BAN,LOST,TAUNTON,,,339,6,8,UAE,WON,NAPIER,
,,321,8,3,BAN,LOST,TAUNTON,,,222,10,10,SA,WON,AUCKLAND,
,,321,8,3,BAN,LOST,TAUNTON,,,241,3,10,IRE,WON,ADELAIDE,
,,321,8,3,BAN,LOST,TAUNTON,,,231,10,4,AUS,LOST,ADELAIDE,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,279,8,9,UAE,WON,BRISBANE,
,,321,8,3,BAN,LOST,TAUNTON,,,210,10,4,SA,LOST,CANBERRA,
,,321,8,3,BAN,LOST,TAUNTON,,,331,8,10,ZIM,WON,HOBART,
,,321,8,3,BAN,LOST,TAUNTON,,,259,10,2,IND,LOST,HAMILTON,
,,321,8,3,BAN,LOST,TAUNTON,,,237,10,3,PAK,LOST,ADELAIDE,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,310,6,10,PAK,WON,CHRISTCHURCH,
,,321,8,3,BAN,LOST,TAUNTON,,,372,2,10,ZIM,WON,CANBERRA,
,,321,8,3,BAN,LOST,TAUNTON,,,151,10,5,SA,LOST,SYDNEY,
,,321,8,3,BAN,LOST,TAUNTON,,,182,10,6,IND,LOST,PERTH,
,,321,8,3,BAN,LOST,TAUNTON,,,176,4,10,UAE,WON,NAPIER,
,,321,8,3,BAN,LOST,TAUNTON,,,250,10,6,NZ,LOST,WELLINGTON,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,184,10,8,ENG,LOST,CHRISTCHURCH,
,,321,8,3,BAN,LOST,TAUNTON,,,210,10,9,AFG,LOST,DUNEDIN,
,,321,8,3,BAN,LOST,TAUNTON,,,318,8,4,BAN,LOST,NELSON,
,,321,8,3,BAN,LOST,TAUNTON,,,215,10,9,SL,LOST,HOBART,
,,321,8,3,BAN,LOST,TAUNTON,,,130,10,3,AUS,LOST,HOBART,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,NR,NR,NR,AUS,NR,BRISBANE,
,,321,8,3,BAN,LOST,TAUNTON,,,240,10,1,SL,LOST,MELBOURNE,
,,321,8,3,BAN,LOST,TAUNTON,,,322,4,8,SCO,WON,NELSON,
,,321,8,3,BAN,LOST,TAUNTON,,,275,7,10,ENG,WON,ADELAIDE,
,,321,8,3,BAN,LOST,TAUNTON,,,288,7,7,NZ,LOST,HAMILTON,
,,321,8,3,BAN,LOST,TAUNTON,,,193,10,6,IND,LOST,MELBOURNE,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,278,9,8,IRE,LOST,BRISBANE,
,,321,8,3,BAN,LOST,TAUNTON,,,102,10,1,IND,LOST,PERTH,
,,321,8,3,BAN,LOST,TAUNTON,,,210,8,6,PAK,LOST,NAPIER,
,,321,8,3,BAN,LOST,TAUNTON,,,195,10,6,SA,LOST,WELLINGTON,
,,321,8,3,BAN,LOST,TAUNTON,,,175,10,4,WI,LOST,NAPIER,
,,321,8,3,BAN,LOST,TAUNTON,,,,,,,,,
,,321,8,3,BAN,LOST,TAUNTON,,,232,10,6,SL,LOST,DUNEDIN,
,,321,8,3,BAN,LOST,TAUNTON,,,211,9,10,SCO,WON,DUNEDIN,
,,321,8,3,BAN,LOST,TAUNTON,,,142,10,6,AUS,LOST,PERTH,
,,321,8,3,BAN,LOST,TAUNTON,,,186,10,4,NZ,LOST,NAPIER,
,,321,8,3,BAN,LOST,TAUNTON,,,111,7,1,ENG,LOST,SYDNEY,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,146,7,10,SCO,WON,DUNEDIN,
,,286,10,8,NZ,LOST,MANCHESTER ,,,125,2,10,ENG,WON,WELLINGTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,152,9,10,AUS,WON,AUCKLAND,
,,286,10,8,NZ,LOST,MANCHESTER ,,,188,4,10,AFG,WON,NAPIER,
,,286,10,8,NZ,LOST,MANCHESTER ,,,290,7,7,BAN,WON,HAMILTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,393,6,10,WI,WON,WELLINGTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,299,6,5,SA,WON,AUCKLAND,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,AUS,LOST,MELBOURNE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,236,6,10,AFG,WON,DUNEDIN,
,,286,10,8,NZ,LOST,MANCHESTER ,,,332,1,10,BAN,WON,MELBOURNE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,312,1,6,ENG,WON,WELLINGTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,312,10,9,AUS,LOST,SYDNEY,
,,286,10,8,NZ,LOST,MANCHESTER ,,,363,9,10,SCO,WON,HOBART,
,,286,10,8,NZ,LOST,MANCHESTER ,,,133,10,1,SA,LOST,SYDNEY,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,NR,NR,NR,BAN,NR,BRISBANE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,151,10,9,NZ,LOST,AUCKLAND,
,,286,10,8,NZ,LOST,MANCHESTER ,,,417,6,10,AFG,WON,PERTH,
,,286,10,8,NZ,LOST,MANCHESTER ,,,376,9,10,SL,WON,SYDNEY,
,,286,10,8,NZ,LOST,MANCHESTER ,,,133,3,10,SCO,WON,HOBART,
,,286,10,8,NZ,LOST,MANCHESTER ,,,216,4,10,PAK,WON,ADELAIDE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,328,7,10,IND,WON,SYDNEY,
,,286,10,8,NZ,LOST,MANCHESTER ,,,186,3,10,NZ,WON,MELBOURNE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,123,10,2,NZ,LOST,WELLINGTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,303,8,10,SCO,WON,CHRISTCHURCH,
,,286,10,8,NZ,LOST,MANCHESTER ,,,309,6,1,SL,LOST,WELLINGTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,260,10,7,BAN,LOST,ADELAIDE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,101,1,7,AFG,WON,SYDNEY,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,177,10,7,IND,LOST,MELBOURNE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,408,5,10,WI,WON,SYDNEY,
,,286,10,8,NZ,LOST,MANCHESTER ,,,411,4,10,IRE,WON,CANBERRA,
,,286,10,8,NZ,LOST,MANCHESTER ,,,202,10,10,PAK,LOST,AUCKLAND,
,,286,10,8,NZ,LOST,MANCHESTER ,,,341,6,10,UAE,WON,WELLINGTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,134,1,10,SL,WON,SYDNEY,
,,286,10,8,NZ,LOST,MANCHESTER ,,,281,5,6,NZ,LOST,AUCKLAND,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,286,6,7,UAE,WON,NELSON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,289,10,2,WI,LOST,CANBERRA,
,,286,10,8,NZ,LOST,MANCHESTER ,,,215,10,7,PAK,LOST,BRISBANE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,326,10,8,IRE,LOST,HOBART,
,,286,10,8,NZ,LOST,MANCHESTER ,,,287,10,4,IND,LOST,AUCKLAND,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,307,7,10,SA,WON,MELBOURNE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,104,1,10,UAE,WON,PERTH,
,,286,10,8,NZ,LOST,MANCHESTER ,,,185,6,10,WI,WON,PERTH,
,,286,10,8,NZ,LOST,MANCHESTER ,,,260,2,10,IRE,WON,HAMILTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,288,4,7,ZIM,WON,AUCKLAND,
,,286,10,8,NZ,LOST,MANCHESTER ,,,302,6,10,BAN,WON,MELBOURNE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,233,10,7,AUS,LOST,SYDNEY,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,160,10,6,WI,LOST,CHRISTCHURCH,
,,286,10,8,NZ,LOST,MANCHESTER ,,,235,7,10,ZIM,WON,BRISBANE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,339,6,8,UAE,WON,NAPIER,
,,286,10,8,NZ,LOST,MANCHESTER ,,,222,10,10,SA,WON,AUCKLAND,
,,286,10,8,NZ,LOST,MANCHESTER ,,,241,3,10,IRE,WON,ADELAIDE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,231,10,4,AUS,LOST,ADELAIDE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,279,8,9,UAE,WON,BRISBANE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,210,10,4,SA,LOST,CANBERRA,
,,286,10,8,NZ,LOST,MANCHESTER ,,,331,8,10,ZIM,WON,HOBART,
,,286,10,8,NZ,LOST,MANCHESTER ,,,259,10,2,IND,LOST,HAMILTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,237,10,3,PAK,LOST,ADELAIDE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,310,6,10,PAK,WON,CHRISTCHURCH,
,,286,10,8,NZ,LOST,MANCHESTER ,,,372,2,10,ZIM,WON,CANBERRA,
,,286,10,8,NZ,LOST,MANCHESTER ,,,151,10,5,SA,LOST,SYDNEY,
,,286,10,8,NZ,LOST,MANCHESTER ,,,182,10,6,IND,LOST,PERTH,
,,286,10,8,NZ,LOST,MANCHESTER ,,,176,4,10,UAE,WON,NAPIER,
,,286,10,8,NZ,LOST,MANCHESTER ,,,250,10,6,NZ,LOST,WELLINGTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,184,10,8,ENG,LOST,CHRISTCHURCH,
,,286,10,8,NZ,LOST,MANCHESTER ,,,210,10,9,AFG,LOST,DUNEDIN,
,,286,10,8,NZ,LOST,MANCHESTER ,,,318,8,4,BAN,LOST,NELSON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,215,10,9,SL,LOST,HOBART,
,,286,10,8,NZ,LOST,MANCHESTER ,,,130,10,3,AUS,LOST,HOBART,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,NR,NR,NR,AUS,NR,BRISBANE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,240,10,1,SL,LOST,MELBOURNE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,322,4,8,SCO,WON,NELSON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,275,7,10,ENG,WON,ADELAIDE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,288,7,7,NZ,LOST,HAMILTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,193,10,6,IND,LOST,MELBOURNE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,278,9,8,IRE,LOST,BRISBANE,
,,286,10,8,NZ,LOST,MANCHESTER ,,,102,10,1,IND,LOST,PERTH,
,,286,10,8,NZ,LOST,MANCHESTER ,,,210,8,6,PAK,LOST,NAPIER,
,,286,10,8,NZ,LOST,MANCHESTER ,,,195,10,6,SA,LOST,WELLINGTON,
,,286,10,8,NZ,LOST,MANCHESTER ,,,175,10,4,WI,LOST,NAPIER,
,,286,10,8,NZ,LOST,MANCHESTER ,,,,,,,,,
,,286,10,8,NZ,LOST,MANCHESTER ,,,232,10,6,SL,LOST,DUNEDIN,
,,286,10,8,NZ,LOST,MANCHESTER ,,,211,9,10,SCO,WON,DUNEDIN,
,,286,10,8,NZ,LOST,MANCHESTER ,,,142,10,6,AUS,LOST,PERTH,
,,286,10,8,NZ,LOST,MANCHESTER ,,,186,10,4,NZ,LOST,NAPIER,
,,286,10,8,NZ,LOST,MANCHESTER ,,,111,7,1,ENG,LOST,SYDNEY,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,146,7,10,SCO,WON,DUNEDIN,
,,143,10,7,IND,LOST,MANCHESTER ,,,125,2,10,ENG,WON,WELLINGTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,152,9,10,AUS,WON,AUCKLAND,
,,143,10,7,IND,LOST,MANCHESTER ,,,188,4,10,AFG,WON,NAPIER,
,,143,10,7,IND,LOST,MANCHESTER ,,,290,7,7,BAN,WON,HAMILTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,393,6,10,WI,WON,WELLINGTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,299,6,5,SA,WON,AUCKLAND,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,AUS,LOST,MELBOURNE,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,236,6,10,AFG,WON,DUNEDIN,
,,143,10,7,IND,LOST,MANCHESTER ,,,332,1,10,BAN,WON,MELBOURNE,
,,143,10,7,IND,LOST,MANCHESTER ,,,312,1,6,ENG,WON,WELLINGTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,312,10,9,AUS,LOST,SYDNEY,
,,143,10,7,IND,LOST,MANCHESTER ,,,363,9,10,SCO,WON,HOBART,
,,143,10,7,IND,LOST,MANCHESTER ,,,133,10,1,SA,LOST,SYDNEY,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,NR,NR,NR,BAN,NR,BRISBANE,
,,143,10,7,IND,LOST,MANCHESTER ,,,151,10,9,NZ,LOST,AUCKLAND,
,,143,10,7,IND,LOST,MANCHESTER ,,,417,6,10,AFG,WON,PERTH,
,,143,10,7,IND,LOST,MANCHESTER ,,,376,9,10,SL,WON,SYDNEY,
,,143,10,7,IND,LOST,MANCHESTER ,,,133,3,10,SCO,WON,HOBART,
,,143,10,7,IND,LOST,MANCHESTER ,,,216,4,10,PAK,WON,ADELAIDE,
,,143,10,7,IND,LOST,MANCHESTER ,,,328,7,10,IND,WON,SYDNEY,
,,143,10,7,IND,LOST,MANCHESTER ,,,186,3,10,NZ,WON,MELBOURNE,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,123,10,2,NZ,LOST,WELLINGTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,303,8,10,SCO,WON,CHRISTCHURCH,
,,143,10,7,IND,LOST,MANCHESTER ,,,309,6,1,SL,LOST,WELLINGTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,260,10,7,BAN,LOST,ADELAIDE,
,,143,10,7,IND,LOST,MANCHESTER ,,,101,1,7,AFG,WON,SYDNEY,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,177,10,7,IND,LOST,MELBOURNE,
,,143,10,7,IND,LOST,MANCHESTER ,,,408,5,10,WI,WON,SYDNEY,
,,143,10,7,IND,LOST,MANCHESTER ,,,411,4,10,IRE,WON,CANBERRA,
,,143,10,7,IND,LOST,MANCHESTER ,,,202,10,10,PAK,LOST,AUCKLAND,
,,143,10,7,IND,LOST,MANCHESTER ,,,341,6,10,UAE,WON,WELLINGTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,134,1,10,SL,WON,SYDNEY,
,,143,10,7,IND,LOST,MANCHESTER ,,,281,5,6,NZ,LOST,AUCKLAND,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,286,6,7,UAE,WON,NELSON,
,,143,10,7,IND,LOST,MANCHESTER ,,,289,10,2,WI,LOST,CANBERRA,
,,143,10,7,IND,LOST,MANCHESTER ,,,215,10,7,PAK,LOST,BRISBANE,
,,143,10,7,IND,LOST,MANCHESTER ,,,326,10,8,IRE,LOST,HOBART,
,,143,10,7,IND,LOST,MANCHESTER ,,,287,10,4,IND,LOST,AUCKLAND,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,307,7,10,SA,WON,MELBOURNE,
,,143,10,7,IND,LOST,MANCHESTER ,,,104,1,10,UAE,WON,PERTH,
,,143,10,7,IND,LOST,MANCHESTER ,,,185,6,10,WI,WON,PERTH,
,,143,10,7,IND,LOST,MANCHESTER ,,,260,2,10,IRE,WON,HAMILTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,288,4,7,ZIM,WON,AUCKLAND,
,,143,10,7,IND,LOST,MANCHESTER ,,,302,6,10,BAN,WON,MELBOURNE,
,,143,10,7,IND,LOST,MANCHESTER ,,,233,10,7,AUS,LOST,SYDNEY,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,160,10,6,WI,LOST,CHRISTCHURCH,
,,143,10,7,IND,LOST,MANCHESTER ,,,235,7,10,ZIM,WON,BRISBANE,
,,143,10,7,IND,LOST,MANCHESTER ,,,339,6,8,UAE,WON,NAPIER,
,,143,10,7,IND,LOST,MANCHESTER ,,,222,10,10,SA,WON,AUCKLAND,
,,143,10,7,IND,LOST,MANCHESTER ,,,241,3,10,IRE,WON,ADELAIDE,
,,143,10,7,IND,LOST,MANCHESTER ,,,231,10,4,AUS,LOST,ADELAIDE,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,279,8,9,UAE,WON,BRISBANE,
,,143,10,7,IND,LOST,MANCHESTER ,,,210,10,4,SA,LOST,CANBERRA,
,,143,10,7,IND,LOST,MANCHESTER ,,,331,8,10,ZIM,WON,HOBART,
,,143,10,7,IND,LOST,MANCHESTER ,,,259,10,2,IND,LOST,HAMILTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,237,10,3,PAK,LOST,ADELAIDE,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,310,6,10,PAK,WON,CHRISTCHURCH,
,,143,10,7,IND,LOST,MANCHESTER ,,,372,2,10,ZIM,WON,CANBERRA,
,,143,10,7,IND,LOST,MANCHESTER ,,,151,10,5,SA,LOST,SYDNEY,
,,143,10,7,IND,LOST,MANCHESTER ,,,182,10,6,IND,LOST,PERTH,
,,143,10,7,IND,LOST,MANCHESTER ,,,176,4,10,UAE,WON,NAPIER,
,,143,10,7,IND,LOST,MANCHESTER ,,,250,10,6,NZ,LOST,WELLINGTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,184,10,8,ENG,LOST,CHRISTCHURCH,
,,143,10,7,IND,LOST,MANCHESTER ,,,210,10,9,AFG,LOST,DUNEDIN,
,,143,10,7,IND,LOST,MANCHESTER ,,,318,8,4,BAN,LOST,NELSON,
,,143,10,7,IND,LOST,MANCHESTER ,,,215,10,9,SL,LOST,HOBART,
,,143,10,7,IND,LOST,MANCHESTER ,,,130,10,3,AUS,LOST,HOBART,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,NR,NR,NR,AUS,NR,BRISBANE,
,,143,10,7,IND,LOST,MANCHESTER ,,,240,10,1,SL,LOST,MELBOURNE,
,,143,10,7,IND,LOST,MANCHESTER ,,,322,4,8,SCO,WON,NELSON,
,,143,10,7,IND,LOST,MANCHESTER ,,,275,7,10,ENG,WON,ADELAIDE,
,,143,10,7,IND,LOST,MANCHESTER ,,,288,7,7,NZ,LOST,HAMILTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,193,10,6,IND,LOST,MELBOURNE,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,278,9,8,IRE,LOST,BRISBANE,
,,143,10,7,IND,LOST,MANCHESTER ,,,102,10,1,IND,LOST,PERTH,
,,143,10,7,IND,LOST,MANCHESTER ,,,210,8,6,PAK,LOST,NAPIER,
,,143,10,7,IND,LOST,MANCHESTER ,,,195,10,6,SA,LOST,WELLINGTON,
,,143,10,7,IND,LOST,MANCHESTER ,,,175,10,4,WI,LOST,NAPIER,
,,143,10,7,IND,LOST,MANCHESTER ,,,,,,,,,
,,143,10,7,IND,LOST,MANCHESTER ,,,232,10,6,SL,LOST,DUNEDIN,
,,143,10,7,IND,LOST,MANCHESTER ,,,211,9,10,SCO,WON,DUNEDIN,
,,143,10,7,IND,LOST,MANCHESTER ,,,142,10,6,AUS,LOST,PERTH,
,,143,10,7,IND,LOST,MANCHESTER ,,,186,10,4,NZ,LOST,NAPIER,
,,143,10,7,IND,LOST,MANCHESTER ,,,111,7,1,ENG,LOST,SYDNEY,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,,,,,,,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,146,7,10,SCO,WON,DUNEDIN,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,125,2,10,ENG,WON,WELLINGTON,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,152,9,10,AUS,WON,AUCKLAND,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,188,4,10,AFG,WON,NAPIER,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,290,7,7,BAN,WON,HAMILTON,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,393,6,10,WI,WON,WELLINGTON,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,299,6,5,SA,WON,AUCKLAND,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,,,,AUS,LOST,MELBOURNE,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,,,,,,,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,236,6,10,AFG,WON,DUNEDIN,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,332,1,10,BAN,WON,MELBOURNE,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,312,1,6,ENG,WON,WELLINGTON,
,,315,9,6,SL,LOST,CHESTER-LE-STREET,,,312,10,9,AUS,LOST,SYDNEY,
